mgra,TAZ,hh,pop,emp_self,emp_ag,emp_const_non_bldg_prod,emp_const_non_bldg_office,emp_utilities_prod,emp_utilities_office,emp_const_bldg_prod,emp_const_bldg_office,emp_mfg_prod,emp_mfg_office,emp_whsle_whs,emp_trans,emp_retail,emp_prof_bus_svcs,emp_prof_bus_svcs_bldg_maint,emp_pvt_ed_k12,emp_pvt_ed_post_k12_oth,emp_health,emp_personal_svcs_office,emp_amusement,emp_hotel,emp_restaurant_bar,emp_personal_svcs_retail,emp_religious,emp_pvt_hh,emp_state_local_gov_ent,emp_scrap_other,emp_fed_non_mil,emp_fed_mil,emp_state_local_gov_blue,emp_state_local_gov_white,emp_public_ed,emp_own_occ_dwell_mgmt,emp_fed_gov_accts,emp_st_lcl_gov_accts,emp_cap_accts,emp_total,collegeEnroll,otherCollegeEnroll,AdultSchEnrl,EnrollGradeKto8,EnrollGrade9to12,PrivateEnrollGradeKto8,ech_dist,hch_dist,parkarea,hstallsoth,hstallssam,hparkcost,numfreehrs,dstallsoth,dstallssam,dparkcost,mstallsoth,mstallssam,mparkcost,TotInt,DUDen,EmpDen,PopDen,RetEmpDen,IntDenBin,EmpDenBin,DuDenBin,POINT_X,POINT_Y,ACRES,HotelRoomTotal,mall_flag,beachAcres,geoSRate,geoSRateNm
10489,97,0,0,0,0,4,0,0,0,0,0,0,0,0,0,71,98,0,0,27,18,65,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,5,6,1,1,1,1,947439,901338,13,0,0,0,1,1
10490,96,161,331,0,0,6,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,1,1,943421,902856,64,0,0,0,1,1
10491,896,105,222,0,0,0,0,0,0,0,0,0,0,0,0,10,75,0,0,0,1,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,7,4,1,1,1,1,949928,899392,40,0,0,0,1,1
10492,896,0,0,0,0,7,0,6,0,0,0,0,0,11,0,133,80,0,0,0,34,57,4,0,67,0,0,0,6,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,5,6,1,1,1,1,948080,900252,20,0,0,0,1,1
10493,896,42,103,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,7,3,1,1,1,1,948283,899583,10,0,0,0,1,1
10494,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,132,0,0,0,759,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,1,1,1,948027,897124,13,0,0,0,1,1
10495,109,0,0,0,0,33,0,0,0,0,0,0,0,0,0,24,202,0,0,0,17,16,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,299,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,5,5,1,1,1,1,947405,899909,20,0,0,0,1,1
10496,109,33,70,0,0,5,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,31,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,1,1,1,946156,900028,70,0,0,0,1,1
10497,109,0,0,0,0,31,0,0,0,0,0,0,0,2,0,29,174,0,0,6,14,42,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,301,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,1,1,1,947422,896949,22,0,0,0,1,1
10498,109,56,143,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,1,1,1,946785,897364,86,0,0,0,1,1
10499,1174,0,0,0,0,31,0,0,0,0,0,9,0,6,0,27,103,0,0,21,7,13,4,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,5,3,1,1,1,1,949457,891795,20,100,0,0,1,1
10500,114,0,0,0,0,0,0,0,0,0,0,13,0,17,0,17,10,0,0,0,0,22,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,1,1,1,947670,890607,22,0,0,0,1,1
10501,116,0,0,0,0,276,0,2,0,0,0,63,0,56,4,59,20,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,4,5,0,1,1,1,946361,889912,56,0,0,0,1,1
10502,1175,282,852,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,4,6,0,1,1,1,946835,888622,26,0,0,0,1,1
10503,1175,420,1318,0,0,0,0,0,0,0,0,0,0,1,6,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,1,1,1,945670,888276,76,0,0,0,1,1
10504,1175,98,367,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,1,9,0,1,1,1,946651,886058,71,0,0,0,1,1
10505,115,0,0,0,0,148,0,0,0,0,0,213,0,84,82,105,46,0,0,0,21,40,21,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1,1,1,948386,888310,94,0,0,0,1,1
10506,115,0,0,0,0,19,0,0,0,0,0,3,0,1,2,5,9,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,1,1,1,947580,886978,14,0,0,0,1,1
10507,115,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,1,1,948905,887110,31,0,0,0,1,1
10508,120,155,336,0,0,42,0,3,0,0,0,20,0,38,0,188,869,0,0,1,270,170,1,29,245,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1877,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,15,2,1,1,2,1,951177,883281,74,249,0,0,1,1
10509,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,1,948098,884717,36,0,0,0,1,1
10510,897,0,0,0,0,77,0,0,0,0,0,0,0,14,0,9,40,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,1,1,1,947532,883447,25,0,0,0,1,1
10511,119,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,1,1,1,946329,883156,15,99,0,0,1,1
10512,119,55,169,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,1,1,1,945094,883256,20,0,0,0,1,1
10513,119,172,578,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,1,1,1,945184,884167,39,0,0,0,1,1
10514,119,0,0,0,0,89,0,0,0,0,0,0,0,74,0,17,1,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,1,1,1,946848,883877,20,0,0,0,1,1
10515,118,205,663,0,0,0,0,0,0,0,0,0,0,3,1,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,1,1,1,942529,884619,23,0,0,0,1,1
10516,118,144,465,0,0,1,0,0,0,0,0,0,0,3,2,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,1,1,1,942511,883628,37,0,0,0,1,1
10517,118,337,1058,0,0,0,0,0,0,0,0,0,0,16,8,4,10,0,0,0,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,1,14,0,1,1,1,943825,883983,59,0,0,0,1,1
10518,173,0,0,0,0,65,0,0,0,0,0,24,0,49,0,48,42,0,0,0,0,28,23,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,1,1,1,943335,880749,91,0,0,0,1,1
10519,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,941450,882711,86,0,0,0,1,1
10520,1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,79,0,0,0,624,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,1,1,1,943416,879007,42,0,0,0,1,1
10521,1201,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,940601,878762,206,0,0,0,1,1
10522,1201,0,0,0,0,1,0,0,0,0,0,0,0,4,0,21,8,0,0,0,0,5,0,0,34,0,0,0,3,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0,1,1,1,943637,874674,11,0,0,0,1,1
10523,1201,289,548,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,1,1,1,943251,875461,49,0,0,0,1,1
10524,170,313,671,0,0,49,0,0,0,0,0,0,0,1,0,1,6,0,0,0,1021,86,0,2,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1183,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0,1,1,1,944748,878563,61,0,0,0,1,1
10525,170,346,662,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,1,1,1,946128,878526,63,0,0,0,1,1
10526,170,258,556,0,0,3,0,0,0,0,0,0,0,0,0,3,11,0,0,0,143,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,168,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,6,4,14,0,1,1,2,946142,876741,45,0,0,0,1,1
10527,170,241,536,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,2,12,0,1,1,2,945862,875176,69,0,0,0,1,1
10528,170,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,15,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,147,0,0,0,904,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,1,1,1,944531,874933,34,0,0,0,1,1
10529,874,418,1032,0,0,11,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,1,1,1,948727,875537,97,0,0,0,1,1
10530,874,1326,3193,0,0,7,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,9,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,1,13,0,1,1,2,947442,876146,112,0,0,0,1,1
10531,905,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,220,0,0,0,0,2079,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,1,1,1,947779,881509,45,0,0,0,1,1
10532,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,1,1,1,952495,880498,56,0,0,0,1,1
10533,172,145,332,0,0,0,0,0,0,0,0,0,0,7,0,174,115,0,0,0,3,76,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,1,1,1,945718,882588,40,0,0,0,1,1
10534,873,606,1181,0,0,22,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,45,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,1,1,1,951581,878358,139,0,0,0,1,1
10535,873,433,856,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,34,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,1,9,0,1,1,1,952235,874372,68,0,0,0,1,1
10536,873,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,119,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,1,7,0,1,1,1,950017,872059,16,0,0,0,1,1
10537,873,333,630,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,132,0,0,0,645,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,1,7,0,1,1,1,947832,873151,107,0,0,0,1,1
10538,873,173,302,0,0,3,0,0,0,0,0,0,0,0,0,16,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,29,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,1,1,1,949612,873833,61,0,0,0,1,1
10539,168,588,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,175,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,8,2,15,0,1,1,2,952255,872132,65,0,0,0,1,1
10540,904,356,715,0,0,0,0,0,0,0,0,0,0,2,9,23,21,0,0,0,0,258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,1,1,1,947839,869502,81,0,0,0,1,1
10541,168,211,385,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,12,6,1,1,2,1,949999,867025,23,0,0,0,1,1
10542,168,249,469,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,1,1,1,949628,868085,25,0,0,0,1,1
10543,168,43,87,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,1,8,0,1,1,1,949605,869399,29,0,0,0,1,1
10544,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,11,7,1,1,2,1,951308,866800,14,0,0,0,1,1
10545,168,330,622,0,0,4,0,0,0,0,0,3,0,0,0,0,10,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,1,1,1,952313,869118,65,0,0,0,1,1
10546,167,210,407,0,0,11,0,0,0,0,0,2,0,1,0,27,23,0,0,0,37,24,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,4,5,1,1,1,1,947141,868149,43,0,0,0,1,1
10547,903,0,0,0,0,34,0,0,0,0,0,5,0,4,0,12,320,0,0,0,62,15,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,17,6,1,1,2,1,950743,866271,14,0,0,0,1,1
10548,903,0,0,0,0,22,0,0,0,0,0,0,0,1,7,200,109,0,0,0,30,57,0,0,226,0,0,0,7,0,0,0,0,0,0,0,0,0,0,659,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,13,4,3,1,2,1,949477,866418,25,0,0,0,1,1
10549,165,10,16,0,0,55,0,0,0,0,0,14,0,29,0,65,25,0,0,0,1,14,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,11,1,4,1,2,1,948074,864268,20,0,0,0,1,1
10550,165,18,28,0,0,6,0,0,0,0,0,8,0,1,0,2,7,0,0,0,3,9,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,10,2,4,1,1,1,947573,864279,10,0,0,0,1,1
10551,165,0,0,0,0,10,0,0,0,0,0,2,0,6,5,24,198,0,0,0,18,59,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,14,4,4,1,2,1,948895,864093,7,0,0,0,1,1
10552,165,0,0,0,0,28,0,0,0,0,0,3,0,5,0,61,40,0,0,0,1,43,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,13,2,4,1,2,1,948659,864363,12,0,0,0,1,1
10553,165,77,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,10,2,4,1,1,1,947427,865367,14,0,0,0,1,1
10554,1193,0,0,0,0,35,0,0,0,0,0,6,0,35,0,5,10,0,0,0,0,12,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,9,2,4,1,1,1,947238,864264,10,0,0,0,1,1
10555,1193,0,0,0,0,29,0,0,0,0,0,0,0,27,0,27,10,0,0,0,0,20,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,5,4,1,1,1,1,946759,865593,20,0,0,0,1,1
10556,164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,27,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,16,2,4,1,2,1,949727,864230,8,0,0,0,1,1
10557,176,0,0,0,0,23,0,0,0,0,0,0,0,5,5,8,10,0,0,0,5,20,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,16,5,3,1,2,1,951196,864188,12,0,0,0,1,1
10558,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,9,7,1,1,1,1,953235,864226,8,0,0,0,1,1
10559,180,0,0,0,0,1,0,0,0,0,0,0,0,106,0,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,4,5,1,1,1,1,955087,863886,24,0,0,0,1,1
10560,1549,0,0,0,0,1,0,0,0,0,0,5,0,10,0,35,37,0,0,0,3,17,6,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,6,5,2,1,1,1,945955,863950,12,0,0,0,1,1
10561,1549,0,0,0,0,8,0,0,0,0,0,1,0,12,0,15,69,0,0,0,0,2,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,6,7,2,1,1,1,945114,863962,12,0,0,0,1,1
10562,1107,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,96,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,7,4,2,1,1,1,945465,864549,20,0,0,0,1,1
10563,175,0,0,0,0,4,0,0,0,0,0,0,0,0,0,47,24,0,0,0,13,44,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,4,7,1,1,1,1,943394,863983,8,0,0,0,1,1
10564,175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,36,34,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,4,6,1,1,1,1,941318,863992,8,0,0,0,1,1
10565,175,0,0,0,0,48,0,0,0,0,0,0,0,12,0,9,213,0,0,0,55,306,0,0,28,0,0,0,3,0,0,0,0,0,0,0,0,0,0,673,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,4,7,1,1,1,1,939998,864068,32,0,0,0,1,1
10566,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,3,9,1,1,1,1,938471,864103,15,0,0,0,1,1
10567,175,1326,1832,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,1,1,2,938839,865345,213,0,0,0,1,1
10568,175,617,825,0,0,1,0,0,0,0,0,0,0,0,0,25,68,0,0,0,81,15,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,2,9,0,1,1,2,942457,865169,150,224,0,0,1,1
10569,175,1474,2134,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,7,2,10,0,1,1,2,939554,867872,169,0,0,0,1,1
10570,174,23,55,0,0,13,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,1,1,2,943195,869982,65,0,0,0,1,1
10571,174,0,0,0,0,1,0,0,0,0,0,2,0,0,0,12,19,0,0,0,85,29,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,1,1,1,943730,873851,9,0,0,0,1,1
10572,169,56,130,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,1,7,0,1,1,1,944497,872510,18,0,0,0,1,1
10573,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,1,8,0,1,1,1,945859,872498,26,0,0,0,1,1
